review_id,port,sentence,sentiment
5,Roatan,"In Roatan, we did a cultural tour that included local food tasting and a brief island history overview, which I appreciated more than I expected.",0.5106
5,Cozumel,"In Roatan, we did a cultural tour that included local food tasting and a brief island history overview, which I appreciated more than I expected.",0.5106
5,Roatan,It felt less rushed.,0.0
5,Cozumel,It felt less rushed.,0.0
5,Costa Maya,It felt less rushed.,0.0
5,Roatan,"Cozumel was more relaxed—we booked a beach club with limited capacity, which made it feel less chaotic than the main areas.",-0.5868
5,Cozumel,"Cozumel was more relaxed—we booked a beach club with limited capacity, which made it feel less chaotic than the main areas.",-0.5868
5,Costa Maya,"Cozumel was more relaxed—we booked a beach club with limited capacity, which made it feel less chaotic than the main areas.",-0.5868
5,Cozumel,"Overall, the itinerary is good but you really feel the time pressure at Costa Maya.",-0.2144
5,Costa Maya,"Overall, the itinerary is good but you really feel the time pressure at Costa Maya.",-0.2144
6,Costa Maya,We skipped Costa Maya completely and stayed on the ship.,0.0
6,Roatan,We skipped Costa Maya completely and stayed on the ship.,0.0
6,Costa Maya,"From what I could see at the port, it looked very crowded and commercial.",0.0
6,Roatan,"From what I could see at the port, it looked very crowded and commercial.",0.0
6,Costa Maya,Roatan was worth getting off for—we did an ATV tour through some rural areas and it felt more adventurous than typical excursions.,0.5563
6,Roatan,Roatan was worth getting off for—we did an ATV tour through some rural areas and it felt more adventurous than typical excursions.,0.5563
6,Cozumel,Roatan was worth getting off for—we did an ATV tour through some rural areas and it felt more adventurous than typical excursions.,0.5563
6,Roatan,Got pretty muddy but that was part of the fun.,0.7615
6,Cozumel,Got pretty muddy but that was part of the fun.,0.7615
6,Roatan,Cozumel was more laid back.,0.0
6,Cozumel,Cozumel was more laid back.,0.0
6,Cozumel,"We just took a taxi downtown and walked around, stopping for food and drinks.",-0.1531
6,Cozumel,Nothing fancy but a good way to spend the day without being on a schedule.,0.5927
7,Roatan,Roatan felt a bit disorganized when we first got off the ship.,-0.296
7,Roatan,Lots of tour operators trying to get your attention.,0.0
7,Costa Maya,Lots of tour operators trying to get your attention.,0.0
7,Roatan,"Once we got past that, our snorkeling excursion was great and well run.",0.7351
7,Costa Maya,"Once we got past that, our snorkeling excursion was great and well run.",0.7351
7,Costa Maya,Costa Maya was honestly disappointing.,-0.0516
7,Costa Maya,"The port area is nice visually, but it didn’t feel like we were seeing anything real.",0.631
7,Cozumel,"The port area is nice visually, but it didn’t feel like we were seeing anything real.",0.631
7,Costa Maya,We tried to venture out but ended up back at the port because of time constraints.,0.0
7,Cozumel,We tried to venture out but ended up back at the port because of time constraints.,0.0
7,Cozumel,"Cozumel redeemed the trip—we did a catamaran snorkel and beach stop, and that was easily the most enjoyable day.",0.6901
8,Costa Maya,Costa Maya cooking class was a standout.,0.0
8,Costa Maya,"Small group, very interactive, and the staff kept it fun.",0.5106
8,Roatan,"Small group, very interactive, and the staff kept it fun.",0.5106
8,Costa Maya,"It wasn’t a long excursion, which I actually liked because we still had time to explore a bit after.",0.4215
8,Roatan,"It wasn’t a long excursion, which I actually liked because we still had time to explore a bit after.",0.4215
8,Cozumel,"It wasn’t a long excursion, which I actually liked because we still had time to explore a bit after.",0.4215
8,Roatan,"Roatan was more nature-focused—we visited a botanical area and learned about local plants, which was interesting but buggy.",0.2144
8,Cozumel,"Roatan was more nature-focused—we visited a botanical area and learned about local plants, which was interesting but buggy.",0.2144
8,Roatan,Cozumel was our least planned day and also the easiest.,0.4215
8,Cozumel,Cozumel was our least planned day and also the easiest.,0.4215
8,Roatan,We just found a place to swim and relax.,0.4404
8,Cozumel,We just found a place to swim and relax.,0.4404
9,Roatan,In Roatan we did a beach break that included lunch.,0.0
9,Costa Maya,In Roatan we did a beach break that included lunch.,0.0
9,Roatan,"The beach itself was beautiful, but it got crowded quickly as more groups arrived.",0.3506
9,Costa Maya,"The beach itself was beautiful, but it got crowded quickly as more groups arrived.",0.3506
9,Cozumel,"The beach itself was beautiful, but it got crowded quickly as more groups arrived.",0.3506
9,Roatan,Costa Maya was better than I expected—we took a taxi to a quieter stretch of beach and had a much calmer experience.,0.6597
9,Costa Maya,Costa Maya was better than I expected—we took a taxi to a quieter stretch of beach and had a much calmer experience.,0.6597
9,Cozumel,Costa Maya was better than I expected—we took a taxi to a quieter stretch of beach and had a much calmer experience.,0.6597
9,Costa Maya,Cozumel felt the most developed.,0.0
9,Cozumel,Cozumel felt the most developed.,0.0
9,Costa Maya,"Lots of shops and restaurants, but also very busy.",0.0
9,Cozumel,"Lots of shops and restaurants, but also very busy.",0.0
9,Cozumel,I preferred the quieter moments in the other ports.,0.0
10,Roatan,Roatan had the best excursion of the trip for us.,0.6369
10,Costa Maya,Roatan had the best excursion of the trip for us.,0.6369
10,Roatan,"We combined snorkeling with a short island tour, and both parts were well organized.",0.2732
10,Costa Maya,"We combined snorkeling with a short island tour, and both parts were well organized.",0.2732
10,Roatan,Costa Maya felt like a missed opportunity.,0.4767
10,Costa Maya,Costa Maya felt like a missed opportunity.,0.4767
10,Cozumel,Costa Maya felt like a missed opportunity.,0.4767
10,Costa Maya,"We didn’t book anything ahead and the options at the port didn’t look appealing, so we ended up just walking around.",0.0
10,Cozumel,"We didn’t book anything ahead and the options at the port didn’t look appealing, so we ended up just walking around.",0.0
10,Costa Maya,Cozumel was fun but very tourist-heavy.,0.2846
10,Cozumel,Cozumel was fun but very tourist-heavy.,0.2846
10,Cozumel,"We did a tequila tasting and it was entertaining, but definitely designed for cruise crowds.",0.6705
11,Costa Maya,"We chose a long excursion in Costa Maya to see the lagoon area, and while it was beautiful, the travel time took up most of the day.",0.5994
11,Roatan,"We chose a long excursion in Costa Maya to see the lagoon area, and while it was beautiful, the travel time took up most of the day.",0.5994
11,Costa Maya,I didn’t realize how far things are from the port.,0.0
11,Roatan,I didn’t realize how far things are from the port.,0.0
11,Cozumel,I didn’t realize how far things are from the port.,0.0
11,Costa Maya,"Roatan was much easier—we did everything within a short drive, including a beach and some local sightseeing.",0.0
11,Roatan,"Roatan was much easier—we did everything within a short drive, including a beach and some local sightseeing.",0.0
11,Cozumel,"Roatan was much easier—we did everything within a short drive, including a beach and some local sightseeing.",0.0
11,Roatan,Cozumel was flexible and easy to explore without a plan.,0.5859
11,Cozumel,Cozumel was flexible and easy to explore without a plan.,0.5859
11,Roatan,That balance made the itinerary enjoyable overall.,0.4404
11,Cozumel,That balance made the itinerary enjoyable overall.,0.4404
12,Roatan,Roatan was my favorite stop.,0.2023
12,Costa Maya,Roatan was my favorite stop.,0.2023
12,Roatan,We did a private driver tour and saw parts of the island you wouldn’t get with a large group.,0.0
12,Costa Maya,We did a private driver tour and saw parts of the island you wouldn’t get with a large group.,0.0
12,Cozumel,We did a private driver tour and saw parts of the island you wouldn’t get with a large group.,0.0
12,Roatan,Costa Maya was my least favorite because everything felt built around the cruise schedule.,-0.357
12,Costa Maya,Costa Maya was my least favorite because everything felt built around the cruise schedule.,-0.357
12,Cozumel,Costa Maya was my least favorite because everything felt built around the cruise schedule.,-0.357
12,Costa Maya,"Cozumel had better independent options, especially if you’re willing to take a taxi away from the port.",0.4404
12,Cozumel,"Cozumel had better independent options, especially if you’re willing to take a taxi away from the port.",0.4404
13,Cozumel,We spent the day at a marine park in Cozumel and it was worth it for the snorkeling alone.,-0.0258
13,Roatan,We spent the day at a marine park in Cozumel and it was worth it for the snorkeling alone.,-0.0258
13,Cozumel,Clear water and plenty of fish.,0.3818
13,Roatan,Clear water and plenty of fish.,0.3818
13,Costa Maya,Clear water and plenty of fish.,0.3818
13,Cozumel,"Roatan was also great for water activities, though our excursion felt a bit rushed.",0.6249
13,Roatan,"Roatan was also great for water activities, though our excursion felt a bit rushed.",0.6249
13,Costa Maya,"Roatan was also great for water activities, though our excursion felt a bit rushed.",0.6249
13,Roatan,"Costa Maya was more about cultural sights, but the timing made it hard to fully enjoy.",0.6297
13,Costa Maya,"Costa Maya was more about cultural sights, but the timing made it hard to fully enjoy.",0.6297
14,Costa Maya,Costa Maya ruins tour was impressive but very structured.,0.0516
14,Roatan,Costa Maya ruins tour was impressive but very structured.,0.0516
14,Costa Maya,You move quickly and don’t have much freedom to explore on your own.,0.6369
14,Roatan,You move quickly and don’t have much freedom to explore on your own.,0.6369
14,Cozumel,You move quickly and don’t have much freedom to explore on your own.,0.6369
14,Costa Maya,Roatan felt more relaxed—we had time at a beach and a small local restaurant.,0.0
14,Roatan,Roatan felt more relaxed—we had time at a beach and a small local restaurant.,0.0
14,Cozumel,Roatan felt more relaxed—we had time at a beach and a small local restaurant.,0.0
14,Roatan,Cozumel was easygoing and probably the best for just wandering without a plan.,0.7579
14,Cozumel,Cozumel was easygoing and probably the best for just wandering without a plan.,0.7579
15,Roatan,I appreciated the variety of ports but found the scheduling a bit tight.,0.2846
15,Costa Maya,I appreciated the variety of ports but found the scheduling a bit tight.,0.2846
15,Roatan,"In Roatan, our excursion included a wildlife stop and beach time, but both felt shortened.",-0.1531
15,Costa Maya,"In Roatan, our excursion included a wildlife stop and beach time, but both felt shortened.",-0.1531
15,Roatan,Costa Maya required the most planning because everything is far from the port.,0.0
15,Costa Maya,Costa Maya required the most planning because everything is far from the port.,0.0
15,Cozumel,Costa Maya required the most planning because everything is far from the port.,0.0
15,Roatan,"We chose a beach club and enjoyed it, but transportation took time.",0.2846
15,Costa Maya,"We chose a beach club and enjoyed it, but transportation took time.",0.2846
15,Cozumel,"We chose a beach club and enjoyed it, but transportation took time.",0.2846
15,Costa Maya,"Cozumel was the easiest to manage independently, which made it less stressful.",-0.0534
15,Cozumel,"Cozumel was the easiest to manage independently, which made it less stressful.",-0.0534
16,Costa Maya,"We rented a golf cart in Costa Maya and drove along the coast, stopping at different beach spots.",-0.1531
16,Roatan,"We rented a golf cart in Costa Maya and drove along the coast, stopping at different beach spots.",-0.1531
16,Costa Maya,That ended up being more fun than a structured excursion.,0.5563
16,Roatan,That ended up being more fun than a structured excursion.,0.5563
16,Cozumel,That ended up being more fun than a structured excursion.,0.5563
16,Costa Maya,"Roatan was more about organized tours for us, which worked fine.",0.2023
16,Roatan,"Roatan was more about organized tours for us, which worked fine.",0.2023
16,Cozumel,"Roatan was more about organized tours for us, which worked fine.",0.2023
16,Roatan,"Cozumel had a mix of both options, which I liked.",0.4215
16,Cozumel,"Cozumel had a mix of both options, which I liked.",0.4215
17,Roatan,"Roatan’s scenery stood out the most to me, especially along the coast.",0.0
17,Costa Maya,"Roatan’s scenery stood out the most to me, especially along the coast.",0.0
17,Cozumel,"Roatan’s scenery stood out the most to me, especially along the coast.",0.0
17,Roatan,"Costa Maya felt more artificial near the port, though the farther areas were nicer.",0.4404
17,Costa Maya,"Costa Maya felt more artificial near the port, though the farther areas were nicer.",0.4404
17,Cozumel,"Costa Maya felt more artificial near the port, though the farther areas were nicer.",0.4404
17,Roatan,Cozumel was lively but crowded.,0.2382
17,Costa Maya,Cozumel was lively but crowded.,0.2382
17,Cozumel,Cozumel was lively but crowded.,0.2382
17,Costa Maya,"Each port had something different, but I preferred the quieter experiences.",0.0
17,Cozumel,"Each port had something different, but I preferred the quieter experiences.",0.0
18,Roatan,Snorkeling in Roatan was easily the best activity of the cruise.,0.765
18,Costa Maya,Snorkeling in Roatan was easily the best activity of the cruise.,0.765
18,Cozumel,Snorkeling in Roatan was easily the best activity of the cruise.,0.765
18,Roatan,Costa Maya didn’t impress me much—we stayed near the port and it felt like a shopping stop more than a destination.,0.4939
18,Costa Maya,Costa Maya didn’t impress me much—we stayed near the port and it felt like a shopping stop more than a destination.,0.4939
18,Cozumel,Costa Maya didn’t impress me much—we stayed near the port and it felt like a shopping stop more than a destination.,0.4939
18,Roatan,Cozumel had better balance with things to do both near and away from the port.,0.4404
18,Costa Maya,Cozumel had better balance with things to do both near and away from the port.,0.4404
18,Cozumel,Cozumel had better balance with things to do both near and away from the port.,0.4404
19,Roatan,We focused on beaches at every stop.,0.1027
19,Cozumel,We focused on beaches at every stop.,0.1027
19,Costa Maya,We focused on beaches at every stop.,0.1027
19,Roatan,"Roatan had the clearest water, Costa Maya was quieter once you left the port, and Cozumel had the most amenities.",0.0
19,Cozumel,"Roatan had the clearest water, Costa Maya was quieter once you left the port, and Cozumel had the most amenities.",0.0
19,Costa Maya,"Roatan had the clearest water, Costa Maya was quieter once you left the port, and Cozumel had the most amenities.",0.0
19,Roatan,Each had pros and cons depending on what you want.,0.0772
19,Cozumel,Each had pros and cons depending on what you want.,0.0772
19,Costa Maya,Each had pros and cons depending on what you want.,0.0772
20,Roatan,"This itinerary gave a good mix, but it really depends on how you plan each port.",0.2382
20,Cozumel,"This itinerary gave a good mix, but it really depends on how you plan each port.",0.2382
20,Costa Maya,"This itinerary gave a good mix, but it really depends on how you plan each port.",0.2382
20,Costa Maya,"This itinerary gave a good mix, but it really depends on how you plan each port.",0.2382
20,Roatan,"Roatan worked best with a guided excursion, Costa Maya required leaving the port to enjoy it, and Cozumel was the easiest to explore casually.",0.8979
20,Cozumel,"Roatan worked best with a guided excursion, Costa Maya required leaving the port to enjoy it, and Cozumel was the easiest to explore casually.",0.8979
20,Costa Maya,"Roatan worked best with a guided excursion, Costa Maya required leaving the port to enjoy it, and Cozumel was the easiest to explore casually.",0.8979
20,Costa Maya,"Roatan worked best with a guided excursion, Costa Maya required leaving the port to enjoy it, and Cozumel was the easiest to explore casually.",0.8979
20,Roatan,I’d do it again but plan Costa Maya differently next time.,0.0
20,Cozumel,I’d do it again but plan Costa Maya differently next time.,0.0
20,Costa Maya,I’d do it again but plan Costa Maya differently next time.,0.0
20,Costa Maya,I’d do it again but plan Costa Maya differently next time.,0.0
21,Roatan,Roatan was our favorite stop on this itinerary.,0.2023
21,Roatan,"We booked a guided island tour that included a visit to a sloth and monkey sanctuary, a short scenic drive over the hills, and a beach break at the end.",0.0
21,Roatan,The animal encounter was the highlight because the guides explained a lot about conservation and how tourism supports local work.,0.5994
21,Costa Maya,The animal encounter was the highlight because the guides explained a lot about conservation and how tourism supports local work.,0.5994
21,Costa Maya,"After that we went to a small local beach where the water was calm and clear, and we had about an hour to swim before heading back.",0.5994
21,Costa Maya,Costa Maya felt very different.,0.0
21,Costa Maya,"The port area was built up and easy to navigate, but we chose to leave the immediate shopping zone and take a taxi to a quieter beach club.",0.1655
21,Costa Maya,It was less crowded and we appreciated having space to relax instead of being surrounded by cruise crowds.,0.7351
21,Cozumel,It was less crowded and we appreciated having space to relax instead of being surrounded by cruise crowds.,0.7351
21,Cozumel,"The ride there was short, maybe fifteen minutes, and the driver pointed out small villages along the way.",0.0
21,Cozumel,Cozumel was our most active day.,0.4576
21,Cozumel,We rented a private driver and did a mix of snorkeling and a quick stop near a beach club area.,-0.296
21,Roatan,We rented a private driver and did a mix of snorkeling and a quick stop near a beach club area.,-0.296
21,Cozumel,We rented a private driver and did a mix of snorkeling and a quick stop near a beach club area.,-0.296
21,Costa Maya,We rented a private driver and did a mix of snorkeling and a quick stop near a beach club area.,-0.296
21,Cozumel,The snorkeling spot had decent visibility but currents picked up later in the morning so we did not stay long.,0.0
21,Roatan,The snorkeling spot had decent visibility but currents picked up later in the morning so we did not stay long.,0.0
21,Cozumel,The snorkeling spot had decent visibility but currents picked up later in the morning so we did not stay long.,0.0
21,Costa Maya,The snorkeling spot had decent visibility but currents picked up later in the morning so we did not stay long.,0.0
21,Roatan,"Overall, I liked how each port offered a different pace: Roatan for nature and animals, Costa Maya for a relaxed beach day, and Cozumel for activity and exploring.",0.7184
21,Cozumel,"Overall, I liked how each port offered a different pace: Roatan for nature and animals, Costa Maya for a relaxed beach day, and Cozumel for activity and exploring.",0.7184
21,Costa Maya,"Overall, I liked how each port offered a different pace: Roatan for nature and animals, Costa Maya for a relaxed beach day, and Cozumel for activity and exploring.",0.7184
22,Roatan,Roatan was a pleasant surprise for us.,0.6597
22,Roatan,We joined a small group excursion that combined a visit to a wildlife sanctuary with a short island drive.,0.0
22,Roatan,The highlight was holding a sloth and seeing how the staff cared for rescued animals.,0.7906
22,Costa Maya,"It felt more educational than I expected, and not overly commercialized.",0.0
22,Costa Maya,"After that we had a short stop at a beach where we could swim, though we did not have much time there.",-0.296
22,Costa Maya,Costa Maya was more about convenience.,0.0
22,Costa Maya,"The port area was organized but we wanted something quieter, so we took a taxi to a small beach club outside the main tourist zone.",0.0
22,Cozumel,"The port area was organized but we wanted something quieter, so we took a taxi to a small beach club outside the main tourist zone.",0.0
22,Costa Maya,"It was calm and easygoing, and we spent most of our time just sitting by the water.",0.5574
22,Cozumel,"It was calm and easygoing, and we spent most of our time just sitting by the water.",0.5574
22,Cozumel,"In Cozumel, we tried snorkeling near a reef site booked through a local operator.",0.0
22,Roatan,"In Cozumel, we tried snorkeling near a reef site booked through a local operator.",0.0
22,Cozumel,The water clarity was good but there were quite a few boats around.,0.4215
22,Roatan,The water clarity was good but there were quite a few boats around.,0.4215
22,Cozumel,"Still, we saw plenty of fish and enjoyed the experience, even if it felt a bit rushed compared to Roatan.",0.5106
22,Roatan,"Still, we saw plenty of fish and enjoyed the experience, even if it felt a bit rushed compared to Roatan.",0.5106
23,Roatan,Roatan was our favorite stop.,0.2023
23,Roatan,We did a quick sloth sanctuary visit and a short beach break afterward.,0.0
23,Roatan,"The animals were the highlight, especially getting close to the sloths.",0.34
23,Costa Maya,"The animals were the highlight, especially getting close to the sloths.",0.34
23,Costa Maya,The beach time felt too short but the water was warm and clear.,0.6956
23,Cozumel,The beach time felt too short but the water was warm and clear.,0.6956
23,Costa Maya,"Costa Maya we mostly stayed near the port and walked around the shops, nothing too exciting.",-0.3875
23,Cozumel,"Costa Maya we mostly stayed near the port and walked around the shops, nothing too exciting.",-0.3875
23,Costa Maya,In Cozumel we just took a taxi to a small beach area and relaxed for a couple of hours.,0.4939
23,Cozumel,In Cozumel we just took a taxi to a small beach area and relaxed for a couple of hours.,0.4939
24,Roatan,Roatan we booked a half-day island tour that included a monkey and sloth encounter and a stop at a hillside viewpoint.,-0.296
24,Roatan,The guide shared a lot about local life which made the drive interesting.,0.6249
24,Costa Maya,The guide shared a lot about local life which made the drive interesting.,0.6249
24,Roatan,We did not feel rushed and had enough time for photos.,0.0
24,Costa Maya,We did not feel rushed and had enough time for photos.,0.0
24,Costa Maya,Costa Maya was very relaxed for us.,0.5413
24,Costa Maya,We took a taxi to a quieter beach club instead of staying near the port.,0.0
24,Cozumel,We took a taxi to a quieter beach club instead of staying near the port.,0.0
24,Costa Maya,"The beach was calm, with shallow water and light crowds, which was exactly what we wanted after a busy travel day.",0.3182
24,Cozumel,"The beach was calm, with shallow water and light crowds, which was exactly what we wanted after a busy travel day.",0.3182
24,Cozumel,Cozumel we chose a snorkeling excursion near a reef.,0.0
24,Cozumel,"The visibility was decent but there were many other groups in the water, so it felt a bit crowded.",0.0
24,Cozumel,"Still, we saw colorful fish and enjoyed the day overall.",0.5106
25,Roatan,In Roatan we booked a zipline and animal sanctuary combo which ended up being the most memorable part of the trip.,0.0
25,Roatan,The zipline went over thick jungle and then we stopped to see sloths and monkeys up close.,-0.2263
25,Costa Maya,The zipline went over thick jungle and then we stopped to see sloths and monkeys up close.,-0.2263
25,Roatan,The guides were friendly and kept things moving without feeling rushed.,0.4272
25,Costa Maya,The guides were friendly and kept things moving without feeling rushed.,0.4272
25,Costa Maya,Costa Maya was more laid back.,0.0
25,Costa Maya,We grabbed a taxi to a beach club just outside the main port area and spent the afternoon in the water and under shade.,0.0
25,Cozumel,We grabbed a taxi to a beach club just outside the main port area and spent the afternoon in the water and under shade.,0.0
25,Costa Maya,It was not fancy but it was peaceful and easy to enjoy.,0.9253
25,Cozumel,It was not fancy but it was peaceful and easy to enjoy.,0.9253
25,Cozumel,"In Cozumel we walked around the port area first, then took a short ride to a snorkeling spot.",0.0
25,Roatan,"In Cozumel we walked around the port area first, then took a short ride to a snorkeling spot.",0.0
25,Cozumel,"In Cozumel we walked around the port area first, then took a short ride to a snorkeling spot.",0.0
25,Costa Maya,"In Cozumel we walked around the port area first, then took a short ride to a snorkeling spot.",0.0
25,Cozumel,The water was clear but currents made it tricky for beginners in our group.,-0.0258
25,Roatan,The water was clear but currents made it tricky for beginners in our group.,-0.0258
25,Cozumel,The water was clear but currents made it tricky for beginners in our group.,-0.0258
25,Costa Maya,The water was clear but currents made it tricky for beginners in our group.,-0.0258
25,Cozumel,"I would say Roatan had the best balance of activity and nature, while Costa Maya was best for pure relaxation and Cozumel was somewhere in between.",0.9153
25,Roatan,"I would say Roatan had the best balance of activity and nature, while Costa Maya was best for pure relaxation and Cozumel was somewhere in between.",0.9153
25,Cozumel,"I would say Roatan had the best balance of activity and nature, while Costa Maya was best for pure relaxation and Cozumel was somewhere in between.",0.9153
25,Costa Maya,"I would say Roatan had the best balance of activity and nature, while Costa Maya was best for pure relaxation and Cozumel was somewhere in between.",0.9153
26,Roatan,Roatan was mostly about the sloth sanctuary for us.,0.0
26,Roatan,We did a short guided visit and it was interesting to hear how the animals are rescued and cared for.,0.8074
26,Costa Maya,We did a short guided visit and it was interesting to hear how the animals are rescued and cared for.,0.8074
26,Roatan,The rest of the island tour was fine but not as memorable.,0.1027
26,Costa Maya,The rest of the island tour was fine but not as memorable.,0.1027
26,Costa Maya,Costa Maya we stayed close to the port and just explored the shops and small pools in the area.,0.0
26,Cozumel,Costa Maya we stayed close to the port and just explored the shops and small pools in the area.,0.0
26,Costa Maya,It was convenient but felt very touristy so we did not stay long.,0.0
26,Cozumel,It was convenient but felt very touristy so we did not stay long.,0.0
26,Costa Maya,In Cozumel we took a taxi to a local beach instead of an organized excursion.,0.0
26,Cozumel,In Cozumel we took a taxi to a local beach instead of an organized excursion.,0.0
26,Cozumel,It was a simple day with swimming and sitting under umbrellas.,0.0
26,Cozumel,"Nothing overly structured, which was actually nice after several busy stops.",0.296
27,Roatan,Roatan was the highlight of our cruise.,0.34
27,Roatan,We did a guided wildlife and beach excursion and the sloth encounter was honestly the best part.,0.802
27,Roatan,The animals are clearly well cared for and the staff took time to explain everything.,0.765
27,Costa Maya,The animals are clearly well cared for and the staff took time to explain everything.,0.765
